code,municipality,score,year,subject,treated,post,treat_post,baseline_score,low_baseline,triple
4300901,Aratiba,274.51,2017,Língua Portuguesa,0,0,0,272.885,0,0
4301008,Arroio do Meio,275.71,2017,Língua Portuguesa,0,0,0,278.38,0,0
4301057,Arroio do Sal,256.37,2017,Língua Portuguesa,0,0,0,259.7175,1,0
4301073,Arroio do Padre,268.69,2017,Língua Portuguesa,0,0,0,276.6875,0,0
4301107,Arroio dos Ratos,264.18,2017,Língua Portuguesa,0,0,0,258.9475,1,0
4301206,Arroio do Tigre,280.22,2017,Língua Portuguesa,1,0,0,273.1425,0,0
4301305,Arroio Grande,248.47,2017,Língua Portuguesa,1,0,0,252.03,1,0
4301404,Arvorezinha,256.18,2017,Língua Portuguesa,0,0,0,254.0325,1,0
4301503,Augusto Pestana,277.88,2017,Língua Portuguesa,0,0,0,287.62,0,0
4301552,Áurea,293.02,2017,Língua Portuguesa,0,0,0,287.3,0,0
4301602,Bagé,257.96,2017,Língua Portuguesa,0,0,0,259.52750000000003,1,0
4301636,Balneário Pinhal,256.85,2017,Língua Portuguesa,0,0,0,248.6575,1,0
4301651,Barão,285.63,2017,Língua Portuguesa,1,0,0,286.47749999999996,0,0
4301701,Barão de Cotegipe,250.12,2017,Língua Portuguesa,0,0,0,261.39,1,0
4301750,Barão do Triunfo,245.18,2017,Língua Portuguesa,0,0,0,247.54500000000002,1,0
4301800,Barracão,265.3,2017,Língua Portuguesa,0,0,0,260.42,1,0
4301859,Barra do Guarita,250.82,2017,Língua Portuguesa,0,0,0,245.8625,1,0
4301875,Barra do Quaraí,228.84,2017,Língua Portuguesa,0,0,0,246.0125,1,0
4301909,Barra do Ribeiro,255.23,2017,Língua Portuguesa,0,0,0,248.1525,1,0
4301925,Barra do Rio Azul,272.8,2017,Língua Portuguesa,0,0,0,291.45500000000004,0,0
4301958,Barra Funda,282.31,2017,Língua Portuguesa,0,0,0,280.58500000000004,0,0
4302006,Barros Cassal,243.01,2017,Língua Portuguesa,0,0,0,242.02249999999998,1,0
4302055,Benjamin Constant do Sul,247.08,2017,Língua Portuguesa,0,0,0,250.905,1,0
4302105,Bento Gonçalves,275.99,2017,Língua Portuguesa,0,0,0,278.49,0,0
4302154,Boa Vista das Missões,,2017,Língua Portuguesa,0,0,0,272.745,0,0
4302204,Boa Vista do Buricá,279.33,2017,Língua Portuguesa,0,0,0,283.9475,0,0
4302220,Boa Vista do Cadeado,232.98,2017,Língua Portuguesa,0,0,0,232.07,1,0
4302238,Boa Vista do Incra,261.92,2017,Língua Portuguesa,0,0,0,263.09000000000003,0,0
4302253,Boa Vista do Sul,,2017,Língua Portuguesa,0,0,0,276.225,0,0
4302303,Bom Jesus,263.33,2017,Língua Portuguesa,0,0,0,262.40999999999997,0,0
4302352,Bom Princípio,292.96,2017,Língua Portuguesa,1,0,0,294.6,0,0
4302378,Bom Progresso,,2017,Língua Portuguesa,0,0,0,272.47,0,0
4302402,Bom Retiro do Sul,270.84,2017,Língua Portuguesa,1,0,0,279.4075,0,0
4302451,Boqueirão do Leão,251.72,2017,Língua Portuguesa,0,0,0,260.3675,1,0
4302501,Bossoroca,250.84,2017,Língua Portuguesa,0,0,0,250.0275,1,0
4302584,Bozano,,2017,Língua Portuguesa,0,0,0,283.14,0,0
4302600,Braga,283.56,2017,Língua Portuguesa,0,0,0,266.14,0,0
4302659,Brochier,309.63,2017,Língua Portuguesa,1,0,0,317.675,0,0
4302709,Butiá,,2017,Língua Portuguesa,1,0,0,227.42000000000002,1,0
4302808,Caçapava do Sul,245.85,2017,Língua Portuguesa,0,0,0,254.54250000000002,1,0
4302907,Cacequi,244.5,2017,Língua Portuguesa,0,0,0,243.95499999999998,1,0
4303004,Cachoeira do Sul,,2017,Língua Portuguesa,1,0,0,259.44,1,0
4303103,Cachoeirinha,256.74,2017,Língua Portuguesa,0,0,0,254.6925,1,0
4303202,Cacique Doble,272.96,2017,Língua Portuguesa,0,0,0,268.835,0,0
4303301,Caibaté,235.55,2017,Língua Portuguesa,0,0,0,253.8675,1,0
4303400,Caiçara,247.57,2017,Língua Portuguesa,0,0,0,263.9725,0,0
4303509,Camaquã,255.54,2017,Língua Portuguesa,1,0,0,257.87,1,0
4303558,Camargo,269.66,2017,Língua Portuguesa,0,0,0,277.94500000000005,0,0
4303608,Cambará do Sul,251.97,2017,Língua Portuguesa,0,0,0,253.89499999999998,1,0
4303673,Campestre da Serra,272.56,2017,Língua Portuguesa,0,0,0,280.15999999999997,0,0
4303707,Campina das Missões,273.0,2017,Língua Portuguesa,0,0,0,276.8675,0,0
4303806,Campinas do Sul,280.36,2017,Língua Portuguesa,0,0,0,287.3275,0,0
4303905,Campo Bom,274.58,2017,Língua Portuguesa,1,0,0,277.98,0,0
